#PATH-POINTS-START Path
-156.045,-46.619,120,90
-154.045,-46.619,120
-152.045,-46.619,120
-150.045,-46.619,120
-148.045,-46.619,120
-146.045,-46.619,120
-144.045,-46.619,120
-142.045,-46.619,120
-140.045,-46.619,120
-138.045,-46.619,120
-136.045,-46.619,120
-134.045,-46.619,120
-132.045,-46.619,120
-130.045,-46.619,120
-128.045,-46.619,120
-126.045,-46.619,120
-124.045,-46.619,120
-122.045,-46.619,120
-120.045,-46.619,120
-118.045,-46.619,120
-117.159,-47.924,120,90
-116.847,-49.899,120
-116.535,-51.875,120
-116.222,-53.85,120
-115.91,-55.826,120
-115.597,-57.801,120
-115.285,-59.777,120
-114.973,-61.752,120
-114.66,-63.727,120
-114.348,-65.703,120
-114.035,-67.678,120
-113.723,-69.654,120
-113.41,-71.629,120
-113.098,-73.605,120
-112.786,-75.58,120
-112.473,-77.556,120
-112.161,-79.531,120
-111.848,-81.506,120
-111.536,-83.482,120
-111.224,-85.457,120
-110.911,-87.433,120
-110.599,-89.408,120
-110.286,-91.384,120
-109.974,-93.359,120
-109.662,-95.335,120
-109.349,-97.31,120
-109.037,-99.285,120
-108.724,-101.261,120
-108.412,-103.236,120
-108.099,-105.212,120
-107.787,-107.187,120
-107.475,-109.163,120
-107.162,-111.138,120
-106.85,-113.114,120
-106.034,-113.47,120,45
-104.657,-112.019,120
-103.28,-110.569,120
-101.902,-109.119,120
-100.525,-107.668,120
-99.148,-106.218,120
-97.771,-104.768,120
-96.394,-103.318,120
-95.016,-101.867,120
-93.639,-100.417,120
-92.262,-98.967,120
-90.885,-97.516,120
-89.508,-96.066,120
-88.131,-94.616,120
-86.753,-93.166,120
-85.376,-91.715,120
-83.999,-90.265,120
-82.622,-88.815,120
-81.245,-87.364,120
-79.867,-85.914,120
-78.49,-84.464,120
-77.113,-83.014,120
-75.736,-81.563,120
-74.359,-80.113,120
-72.981,-78.663,120
-71.604,-77.212,120
-70.227,-75.762,120
-68.85,-74.312,120
-67.473,-72.862,120
-66.095,-71.411,120
